m,TagName,
"2020-12-01 00:00:00","c#","5713"
"2020-12-01 00:00:00","c++","4428"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","533"
"2020-12-01 00:00:00","java","7750"
"2020-12-01 00:00:00","javascript","15915"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22035"
"2020-12-01 00:00:00","r","4319"
"2020-12-01 00:00:00","ruby","497"
"2020-12-01 00:00:00","swift","2084"
"2021-01-01 00:00:00","assembly","306"
"2021-01-01 00:00:00","c","2557"
"2021-01-01 00:00:00","c#","6152"
"2021-01-01 00:00:00","c++","4085"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7992"
"2021-01-01 00:00:00","javascript","16764"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4744"
"2021-01-01 00:00:00","python","22740"
"2021-01-01 00:00:00","r","4327"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2297"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2230"
"2021-02-01 00:00:00","c#","5761"
"2021-02-01 00:00:00","c++","4071"
"2021-02-01 00:00:00","delphi","188"
"2021-02-01 00:00:00","go","564"
"2021-02-01 00:00:00","java","7530"
"2021-02-01 00:00:00","javascript","15170"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4374"
"2021-02-01 00:00:00","python","21273"
"2021-02-01 00:00:00","r","4310"
"2021-02-01 00:00:00","ruby","529"
"2021-02-01 00:00:00","swift","2244"
"2021-03-01 00:00:00","assembly","317"
"2021-03-01 00:00:00","c","2469"
"2021-03-01 00:00:00","c#","6350"
"2021-03-01 00:00:00","c++","4271"
"2021-03-01 00:00:00","delphi","253"
"2021-03-01 00:00:00","go","751"
"2021-03-01 00:00:00","java","8613"
"2021-03-01 00:00:00","javascript","16653"
"2021-03-01 00:00:00","perl","151"
"2021-03-01 00:00:00","php","4720"
"2021-03-01 00:00:00","python","23673"
"2021-03-01 00:00:00","r","5154"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2368"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2285"
"2021-04-01 00:00:00","c#","5853"
"2021-04-01 00:00:00","c++","3905"
"2021-04-01 00:00:00","delphi","170"
"2021-04-01 00:00:00","go","620"
"2021-04-01 00:00:00","java","7867"
"2021-04-01 00:00:00","javascript","15755"
"2021-04-01 00:00:00","perl","133"
"2021-04-01 00:00:00","php","4289"
"2021-04-01 00:00:00","python","22239"
"2021-04-01 00:00:00","r","4775"
"2021-04-01 00:00:00","ruby","515"
"2021-04-01 00:00:00","swift","2093"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2072"
"2021-05-01 00:00:00","c#","5691"
"2021-05-01 00:00:00","c++","4155"
"2021-05-01 00:00:00","delphi","167"
"2021-05-01 00:00:00","go","638"
"2021-05-01 00:00:00","java","7892"
"2021-05-01 00:00:00","javascript","15699"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4244"
"2021-05-01 00:00:00","python","22233"
"2021-05-01 00:00:00","r","4653"
"2021-05-01 00:00:00","ruby","398"
"2021-05-01 00:00:00","swift","1844"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c","1858"
"2021-06-01 00:00:00","c#","5586"
"2021-06-01 00:00:00","c++","3797"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","606"
"2021-06-01 00:00:00","java","7531"
"2021-06-01 00:00:00","javascript","14880"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4057"
"2021-06-01 00:00:00","python","20728"
"2021-06-01 00:00:00","r","4268"
"2021-06-01 00:00:00","ruby","417"
"2021-06-01 00:00:00","swift","1776"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1604"
"2021-07-01 00:00:00","c#","5169"
"2021-07-01 00:00:00","c++","3464"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","601"
"2021-07-01 00:00:00","java","6905"
"2021-07-01 00:00:00","javascript","14657"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3877"
"2021-07-01 00:00:00","python","20431"
"2021-07-01 00:00:00","r","4037"
"2021-07-01 00:00:00","ruby","444"
"2021-07-01 00:00:00","swift","1949"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1522"
"2021-08-01 00:00:00","c#","5078"
"2021-08-01 00:00:00","c++","3224"
"2021-08-01 00:00:00","delphi","133"
"2021-08-01 00:00:00","go","739"
"2021-08-01 00:00:00","java","6699"
"2021-08-01 00:00:00","javascript","14511"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3839"
"2021-08-01 00:00:00","python","19694"
"2021-08-01 00:00:00","r","4026"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1878"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c","1697"
"2021-09-01 00:00:00","c#","5016"
"2021-09-01 00:00:00","c++","3571"
"2021-09-01 00:00:00","delphi","133"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6571"
"2021-09-01 00:00:00","javascript","14315"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3696"
"2021-09-01 00:00:00","python","18876"
"2021-09-01 00:00:00","r","3891"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1611"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2085"
"2021-10-01 00:00:00","c#","5247"
"2021-10-01 00:00:00","c++","3685"
"2021-10-01 00:00:00","delphi","142"
"2021-10-01 00:00:00","go","697"
"2021-10-01 00:00:00","java","6516"
"2021-10-01 00:00:00","javascript","13716"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3579"
"2021-10-01 00:00:00","python","19671"
"2021-10-01 00:00:00","r","4158"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","swift","1561"
"2021-11-01 00:00:00","assembly","279"
"2021-11-01 00:00:00","c","2199"
"2021-11-01 00:00:00","c#","5547"
"2021-11-01 00:00:00","c++","3784"
"2021-11-01 00:00:00","delphi","138"
"2021-11-01 00:00:00","go","646"
"2021-11-01 00:00:00","java","6863"
"2021-11-01 00:00:00","javascript","13347"
"2021-11-01 00:00:00","perl","76"
"2021-11-01 00:00:00","php","3466"
"2021-11-01 00:00:00","python","19905"
"2021-11-01 00:00:00","r","4017"
"2021-11-01 00:00:00","ruby","391"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","263"
"2021-12-01 00:00:00","c","2090"
"2021-12-01 00:00:00","c#","4995"
"2021-12-01 00:00:00","c++","3545"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","710"
"2021-12-01 00:00:00","java","6136"
"2021-12-01 00:00:00","javascript","12984"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3219"
"2021-12-01 00:00:00","python","18891"
"2021-12-01 00:00:00","r","3533"
"2021-12-01 00:00:00","ruby","365"
"2021-12-01 00:00:00","swift","1409"
"2022-01-01 00:00:00","assembly","226"
"2022-01-01 00:00:00","c","1939"
"2022-01-01 00:00:00","c#","5233"
"2022-01-01 00:00:00","c++","3583"
"2022-01-01 00:00:00","delphi","132"
"2022-01-01 00:00:00","go","737"
"2022-01-01 00:00:00","java","6391"
"2022-01-01 00:00:00","javascript","13848"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3359"
"2022-01-01 00:00:00","python","19549"
"2022-01-01 00:00:00","r","3840"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","swift","1721"
"2022-02-01 00:00:00","assembly","212"
"2022-02-01 00:00:00","c","1666"
"2022-02-01 00:00:00","c#","5060"
"2022-02-01 00:00:00","c++","3173"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","640"
"2022-02-01 00:00:00","java","5873"
"2022-02-01 00:00:00","javascript","12717"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3096"
"2022-02-01 00:00:00","python","19146"
"2022-02-01 00:00:00","r","3902"
"2022-02-01 00:00:00","ruby","403"
"2022-02-01 00:00:00","swift","1591"
"2022-03-01 00:00:00","assembly","232"
"2022-03-01 00:00:00","c","1937"
"2022-03-01 00:00:00","c#","5628"
"2022-03-01 00:00:00","c++","3486"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","755"
"2022-03-01 00:00:00","java","6521"
"2022-03-01 00:00:00","javascript","13475"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3113"
"2022-03-01 00:00:00","python","20584"
"2022-03-01 00:00:00","r","4474"
"2022-03-01 00:00:00","ruby","441"
"2022-03-01 00:00:00","swift","1727"
"2022-04-01 00:00:00","assembly","247"
"2022-04-01 00:00:00","c","1731"
"2022-04-01 00:00:00","c#","5164"
"2022-04-01 00:00:00","c++","3445"
"2022-04-01 00:00:00","delphi","112"
"2022-04-01 00:00:00","go","706"
"2022-04-01 00:00:00","java","6315"
"2022-04-01 00:00:00","javascript","13364"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3159"
"2022-04-01 00:00:00","python","19696"
"2022-04-01 00:00:00","r","4168"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1438"
"2022-05-01 00:00:00","assembly","254"
"2022-05-01 00:00:00","c","1759"
"2022-05-01 00:00:00","c#","5464"
"2022-05-01 00:00:00","c++","3504"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","602"
"2022-05-01 00:00:00","java","6424"
"2022-05-01 00:00:00","javascript","13197"
"2022-05-01 00:00:00","perl","90"
"2022-05-01 00:00:00","php","3346"
"2022-05-01 00:00:00","python","19264"
"2022-05-01 00:00:00","r","4131"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","swift","1448"
"2022-06-01 00:00:00","assembly","237"
"2022-06-01 00:00:00","c","1552"
"2022-06-01 00:00:00","c#","5274"
"2022-06-01 00:00:00","c++","3058"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","674"
"2022-06-01 00:00:00","java","5679"
"2022-06-01 00:00:00","javascript","12534"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3180"
"2022-06-01 00:00:00","python","18643"
"2022-06-01 00:00:00","r","3884"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1499"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1373"
"2022-07-01 00:00:00","c#","5200"
"2022-07-01 00:00:00","c++","2963"
"2022-07-01 00:00:00","delphi","117"
"2022-07-01 00:00:00","go","678"
"2022-07-01 00:00:00","java","5360"
"2022-07-01 00:00:00","javascript","12642"
"2022-07-01 00:00:00","perl","125"
"2022-07-01 00:00:00","php","3068"
"2022-07-01 00:00:00","python","18915"
"2022-07-01 00:00:00","r","3649"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1460"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c","1426"
"2022-08-01 00:00:00","c#","5449"
"2022-08-01 00:00:00","c++","2927"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","786"
"2022-08-01 00:00:00","java","5262"
"2022-08-01 00:00:00","javascript","12969"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3098"
"2022-08-01 00:00:00","python","18549"
"2022-08-01 00:00:00","r","3773"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1464"
"2022-09-01 00:00:00","assembly","174"
"2022-09-01 00:00:00","c","1539"
"2022-09-01 00:00:00","c#","4958"
"2022-09-01 00:00:00","c++","2762"
"2022-09-01 00:00:00","delphi","134"
"2022-09-01 00:00:00","go","783"
"2022-09-01 00:00:00","java","5007"
"2022-09-01 00:00:00","javascript","11809"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2816"
"2022-09-01 00:00:00","python","16981"
"2022-09-01 00:00:00","r","3528"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1483"
"2022-10-01 00:00:00","assembly","223"
"2022-10-01 00:00:00","c","1876"
"2022-10-01 00:00:00","c#","5006"
"2022-10-01 00:00:00","c++","2914"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","675"
"2022-10-01 00:00:00","java","5245"
"2022-10-01 00:00:00","javascript","11534"
"2022-10-01 00:00:00","perl","80"
"2022-10-01 00:00:00","php","2750"
"2022-10-01 00:00:00","python","18390"
"2022-10-01 00:00:00","r","3902"
"2022-10-01 00:00:00","ruby","371"
"2022-10-01 00:00:00","swift","1321"
"2022-11-01 00:00:00","assembly","267"
"2022-11-01 00:00:00","c","1993"
"2022-11-01 00:00:00","c#","5144"
"2022-11-01 00:00:00","c++","2943"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","693"
"2022-11-01 00:00:00","java","5373"
"2022-11-01 00:00:00","javascript","11639"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2765"
"2022-11-01 00:00:00","python","18738"
"2022-11-01 00:00:00","r","3981"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","swift","1374"
"2022-12-01 00:00:00","assembly","254"
"2022-12-01 00:00:00","c","1714"
"2022-12-01 00:00:00","c#","4633"
"2022-12-01 00:00:00","c++","2592"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","597"
"2022-12-01 00:00:00","java","4774"
"2022-12-01 00:00:00","javascript","10182"
"2022-12-01 00:00:00","perl","93"
"2022-12-01 00:00:00","php","2348"
"2022-12-01 00:00:00","python","15746"
"2022-12-01 00:00:00","r","3202"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","swift","1217"
"2023-01-01 00:00:00","assembly","223"
"2023-01-01 00:00:00","c","1424"
"2023-01-01 00:00:00","c#","4675"
"2023-01-01 00:00:00","c++","2394"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4658"
"2023-01-01 00:00:00","javascript","9957"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2520"
"2023-01-01 00:00:00","python","14894"
"2023-01-01 00:00:00","r","3250"
"2023-01-01 00:00:00","ruby","326"
"2023-01-01 00:00:00","swift","1197"
"2023-02-01 00:00:00","assembly","169"
"2023-02-01 00:00:00","c","1221"
"2023-02-01 00:00:00","c#","4095"
"2023-02-01 00:00:00","c++","2029"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","617"
"2023-02-01 00:00:00","java","4066"
"2023-02-01 00:00:00","javascript","8424"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2005"
"2023-02-01 00:00:00","python","12953"
"2023-02-01 00:00:00","r","3253"
"2023-02-01 00:00:00","ruby","311"
"2023-02-01 00:00:00","swift","1059"
"2023-03-01 00:00:00","assembly","159"
"2023-03-01 00:00:00","c","1175"
"2023-03-01 00:00:00","c#","4218"
"2023-03-01 00:00:00","c++","2316"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","go","592"
"2023-03-01 00:00:00","java","4422"
"2023-03-01 00:00:00","javascript","8403"
"2023-03-01 00:00:00","perl","93"
"2023-03-01 00:00:00","php","1879"
"2023-03-01 00:00:00","python","12714"
"2023-03-01 00:00:00","r","3272"
"2023-03-01 00:00:00","ruby","262"
"2023-03-01 00:00:00","swift","1125"
"2023-04-01 00:00:00","assembly","177"
"2023-04-01 00:00:00","c","1091"
"2023-04-01 00:00:00","c#","3290"
"2023-04-01 00:00:00","c++","1759"
"2023-04-01 00:00:00","delphi","113"
"2023-04-01 00:00:00","go","477"
"2023-04-01 00:00:00","java","3555"
"2023-04-01 00:00:00","javascript","6500"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1576"
"2023-04-01 00:00:00","python","9992"
"2023-04-01 00:00:00","r","2570"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","889"
"2023-05-01 00:00:00","assembly","156"
"2023-05-01 00:00:00","c","976"
"2023-05-01 00:00:00","c#","3212"
"2023-05-01 00:00:00","c++","1620"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","391"
"2023-05-01 00:00:00","java","3282"
"2023-05-01 00:00:00","javascript","6080"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1602"
"2023-05-01 00:00:00","python","9500"
"2023-05-01 00:00:00","r","2345"
"2023-05-01 00:00:00","ruby","222"
"2023-05-01 00:00:00","swift","799"
"2023-06-01 00:00:00","assembly","139"
"2023-06-01 00:00:00","c","812"
"2023-06-01 00:00:00","c#","3225"
"2023-06-01 00:00:00","c++","1636"
"2023-06-01 00:00:00","delphi","106"
"2023-06-01 00:00:00","go","493"
"2023-06-01 00:00:00","java","3295"
"2023-06-01 00:00:00","javascript","5835"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1541"
"2023-06-01 00:00:00","python","9013"
"2023-06-01 00:00:00","r","2197"
"2023-06-01 00:00:00","ruby","189"
"2023-06-01 00:00:00","swift","926"
"2023-07-01 00:00:00","assembly","150"
"2023-07-01 00:00:00","c","836"
"2023-07-01 00:00:00","c#","3261"
"2023-07-01 00:00:00","c++","1653"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","486"
"2023-07-01 00:00:00","java","3130"
"2023-07-01 00:00:00","javascript","5878"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1440"
"2023-07-01 00:00:00","python","8973"
"2023-07-01 00:00:00","r","2015"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","932"
"2023-08-01 00:00:00","assembly","135"
"2023-08-01 00:00:00","c","792"
"2023-08-01 00:00:00","c#","3080"
"2023-08-01 00:00:00","c++","1510"
"2023-08-01 00:00:00","delphi","93"
"2023-08-01 00:00:00","go","460"
"2023-08-01 00:00:00","java","3032"
"2023-08-01 00:00:00","javascript","5196"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1498"
"2023-08-01 00:00:00","python","8212"
"2023-08-01 00:00:00","r","1991"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","swift","767"
"2023-09-01 00:00:00","assembly","136"
"2023-09-01 00:00:00","c","816"
"2023-09-01 00:00:00","c#","2645"
"2023-09-01 00:00:00","c++","1380"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","go","397"
"2023-09-01 00:00:00","java","2665"
"2023-09-01 00:00:00","javascript","4469"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1374"
"2023-09-01 00:00:00","python","6934"
"2023-09-01 00:00:00","r","1734"
"2023-09-01 00:00:00","ruby","165"
"2023-09-01 00:00:00","swift","713"
"2023-10-01 00:00:00","assembly","159"
"2023-10-01 00:00:00","c","879"
"2023-10-01 00:00:00","c#","2617"
"2023-10-01 00:00:00","c++","1532"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","393"
"2023-10-01 00:00:00","java","2644"
"2023-10-01 00:00:00","javascript","4138"
"2023-10-01 00:00:00","perl","52"
"2023-10-01 00:00:00","php","1204"
"2023-10-01 00:00:00","python","7057"
"2023-10-01 00:00:00","r","1722"
"2023-10-01 00:00:00","ruby","163"
"2023-10-01 00:00:00","swift","729"
"2023-11-01 00:00:00","assembly","155"
"2023-11-01 00:00:00","c","883"
"2023-11-01 00:00:00","c#","2616"
"2023-11-01 00:00:00","c++","1316"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2557"
"2023-11-01 00:00:00","javascript","3965"
"2023-11-01 00:00:00","perl","43"
"2023-11-01 00:00:00","php","1171"
"2023-11-01 00:00:00","python","6680"
"2023-11-01 00:00:00","r","1649"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","swift","705"
"2023-12-01 00:00:00","assembly","166"
"2023-12-01 00:00:00","c","805"
"2023-12-01 00:00:00","c#","2235"
"2023-12-01 00:00:00","c++","1286"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","308"
"2023-12-01 00:00:00","java","2010"
"2023-12-01 00:00:00","javascript","3653"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","981"
"2023-12-01 00:00:00","python","5549"
"2023-12-01 00:00:00","r","1339"
"2023-12-01 00:00:00","ruby","129"
"2023-12-01 00:00:00","swift","597"
"2024-01-01 00:00:00","assembly","162"
"2024-01-01 00:00:00","c","784"
"2024-01-01 00:00:00","c#","2292"
"2024-01-01 00:00:00","c++","1421"
"2024-01-01 00:00:00","delphi","83"
"2024-01-01 00:00:00","go","312"
"2024-01-01 00:00:00","java","2231"
"2024-01-01 00:00:00","javascript","3974"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1120"
"2024-01-01 00:00:00","python","6156"
"2024-01-01 00:00:00","r","1549"
"2024-01-01 00:00:00","ruby","148"
"2024-01-01 00:00:00","swift","696"
"2024-02-01 00:00:00","assembly","118"
"2024-02-01 00:00:00","c","722"
"2024-02-01 00:00:00","c#","2287"
"2024-02-01 00:00:00","c++","1308"
"2024-02-01 00:00:00","delphi","102"
"2024-02-01 00:00:00","go","284"
"2024-02-01 00:00:00","java","2189"
"2024-02-01 00:00:00","javascript","3606"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1041"
"2024-02-01 00:00:00","python","6125"
"2024-02-01 00:00:00","r","1537"
"2024-02-01 00:00:00","ruby","135"
"2024-02-01 00:00:00","swift","593"
"2024-03-01 00:00:00","assembly","131"
"2024-03-01 00:00:00","c","685"
"2024-03-01 00:00:00","c#","2249"
"2024-03-01 00:00:00","c++","1228"
"2024-03-01 00:00:00","delphi","91"
"2024-03-01 00:00:00","go","301"
"2024-03-01 00:00:00","java","2242"
"2024-03-01 00:00:00","javascript","3657"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1124"
"2024-03-01 00:00:00","python","5862"
"2024-03-01 00:00:00","r","1436"
"2024-03-01 00:00:00","ruby","120"
"2024-03-01 00:00:00","swift","595"
"2024-04-01 00:00:00","assembly","170"
"2024-04-01 00:00:00","c","665"
"2024-04-01 00:00:00","c#","2264"
"2024-04-01 00:00:00","c++","1175"
"2024-04-01 00:00:00","delphi","101"
"2024-04-01 00:00:00","go","288"
"2024-04-01 00:00:00","java","2032"
"2024-04-01 00:00:00","javascript","3217"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","975"
"2024-04-01 00:00:00","python","5758"
"2024-04-01 00:00:00","r","1327"
"2024-04-01 00:00:00","ruby","109"
"2024-04-01 00:00:00","swift","574"
"2024-05-01 00:00:00","assembly","148"
"2024-05-01 00:00:00","c","605"
"2024-05-01 00:00:00","c#","2040"
"2024-05-01 00:00:00","c++","1288"
"2024-05-01 00:00:00","delphi","88"
"2024-05-01 00:00:00","go","252"
"2024-05-01 00:00:00","java","1788"
"2024-05-01 00:00:00","javascript","3084"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","921"
"2024-05-01 00:00:00","python","5444"
"2024-05-01 00:00:00","r","1178"
"2024-05-01 00:00:00","ruby","98"
"2024-05-01 00:00:00","swift","492"
"2024-06-01 00:00:00","assembly","82"
"2024-06-01 00:00:00","c","500"
"2024-06-01 00:00:00","c#","1663"
"2024-06-01 00:00:00","c++","981"
"2024-06-01 00:00:00","delphi","63"
"2024-06-01 00:00:00","go","213"
"2024-06-01 00:00:00","java","1403"
"2024-06-01 00:00:00","javascript","2258"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","775"
"2024-06-01 00:00:00","python","4192"
"2024-06-01 00:00:00","r","951"
"2024-06-01 00:00:00","ruby","92"
"2024-06-01 00:00:00","swift","473"
"2024-07-01 00:00:00","assembly","86"
"2024-07-01 00:00:00","c","514"
"2024-07-01 00:00:00","c#","1748"
"2024-07-01 00:00:00","c++","1010"
"2024-07-01 00:00:00","delphi","52"
"2024-07-01 00:00:00","go","238"
"2024-07-01 00:00:00","java","1235"
"2024-07-01 00:00:00","javascript","2173"
"2024-07-01 00:00:00","perl","31"
"2024-07-01 00:00:00","php","697"
"2024-07-01 00:00:00","python","4097"
"2024-07-01 00:00:00","r","915"
"2024-07-01 00:00:00","ruby","85"
"2024-07-01 00:00:00","swift","466"
"2024-08-01 00:00:00","assembly","106"
"2024-08-01 00:00:00","c","457"
"2024-08-01 00:00:00","c#","1582"
"2024-08-01 00:00:00","c++","948"
"2024-08-01 00:00:00","delphi","72"
"2024-08-01 00:00:00","go","188"
"2024-08-01 00:00:00","java","1009"
"2024-08-01 00:00:00","javascript","1960"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","654"
"2024-08-01 00:00:00","python","3634"
"2024-08-01 00:00:00","r","776"
"2024-08-01 00:00:00","ruby","98"
"2024-08-01 00:00:00","swift","426"
"2024-09-01 00:00:00","assembly","83"
"2024-09-01 00:00:00","c","423"
"2024-09-01 00:00:00","c#","1337"
"2024-09-01 00:00:00","c++","898"
"2024-09-01 00:00:00","delphi","59"
"2024-09-01 00:00:00","go","142"
"2024-09-01 00:00:00","java","1057"
"2024-09-01 00:00:00","javascript","1683"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","520"
"2024-09-01 00:00:00","python","2948"
"2024-09-01 00:00:00","r","663"
"2024-09-01 00:00:00","ruby","69"
"2024-09-01 00:00:00","swift","381"
"2024-10-01 00:00:00","assembly","84"
"2024-10-01 00:00:00","c","448"
"2024-10-01 00:00:00","c#","1347"
"2024-10-01 00:00:00","c++","852"
"2024-10-01 00:00:00","delphi","76"
"2024-10-01 00:00:00","go","170"
"2024-10-01 00:00:00","java","1230"
"2024-10-01 00:00:00","javascript","1464"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","550"
"2024-10-01 00:00:00","python","2729"
"2024-10-01 00:00:00","r","691"
"2024-10-01 00:00:00","ruby","49"
"2024-10-01 00:00:00","swift","370"
"2024-11-01 00:00:00","assembly","95"
"2024-11-01 00:00:00","c","390"
"2024-11-01 00:00:00","c#","1185"
"2024-11-01 00:00:00","c++","791"
"2024-11-01 00:00:00","delphi","52"
"2024-11-01 00:00:00","go","113"
"2024-11-01 00:00:00","java","1004"
"2024-11-01 00:00:00","javascript","1290"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","461"
"2024-11-01 00:00:00","python","2502"
"2024-11-01 00:00:00","r","629"
"2024-11-01 00:00:00","ruby","66"
"2024-11-01 00:00:00","swift","328"
"2024-12-01 00:00:00","assembly","90"
"2024-12-01 00:00:00","c","320"
"2024-12-01 00:00:00","c#","912"
"2024-12-01 00:00:00","c++","628"
"2024-12-01 00:00:00","delphi","38"
"2024-12-01 00:00:00","go","107"
"2024-12-01 00:00:00","java","940"
"2024-12-01 00:00:00","javascript","1124"
"2024-12-01 00:00:00","perl","24"
"2024-12-01 00:00:00","php","370"
"2024-12-01 00:00:00","python","2169"
"2024-12-01 00:00:00","r","496"
"2024-12-01 00:00:00","ruby","45"
"2024-12-01 00:00:00","swift","265"
"2025-01-01 00:00:00","assembly","67"
